FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,Media_D_viento,Media_V_viento,Media_P_atmosferica,Media_Temperatura,Media_H_relativa,Minimo_Temperatura,Maximo_Temperatura,Rango_Temperatura,Media_PM2_5,Minimo_PM2_5,Maximo_PM2_5,Rango_PM2_5,PM2_5,PM10
140401,1700,116.992,40.131,1003.33,23.533,1.0,0.0,150.431,0.683,963.493,12.767,74.027,6.415,23.533,15.863,17.583,11.0,46.0,40.0,11.0,28.0
140401,1800,164.604,45.159,1003.0,22.784,0.5,0.0,150.431,0.683,963.493,12.767,74.027,6.415,23.533,15.863,17.583,11.0,46.0,40.0,12.0,42.0
140401,1900,150.819,57.049,1003.0,19.638,0.1,0.0,150.431,0.683,963.493,12.767,74.027,6.415,23.533,15.863,17.583,11.0,46.0,40.0,19.0,52.0
140401,2000,26.425,66.369,1003.33,16.952,0.1,0.0,150.431,0.683,963.493,12.767,74.027,6.415,23.533,15.863,17.583,11.0,46.0,40.0,37.0,63.0
140401,2100,327.105,77.497,1003.83,14.807,0.1,0.0,150.431,0.683,963.493,12.767,74.027,6.415,23.533,15.863,17.583,11.0,46.0,40.0,46.0,90.0
140401,2200,240.034,82.438,1003.33,13.759,0.5,0.0,150.431,0.683,963.493,12.767,74.027,6.415,23.533,15.863,17.583,11.0,46.0,40.0,32.0,86.0
140401,2300,146.188,85.858,1003.33,12.691,0.4,0.0,150.431,0.683,963.493,12.767,74.027,6.415,23.533,15.863,17.583,11.0,46.0,40.0,41.0,75.0
140402,1700,254.081,32.112,1003.0,23.372,1.4,0.0,187.426,0.904,1004.118,14.271,72.592,6.415,23.548,16.594,16.438,4.5,46.0,43.0,6.0,16.0
140402,1800,251.861,38.649,1003.17,22.062,1.6,0.0,187.426,0.904,1004.118,14.271,72.592,6.415,23.548,16.594,16.438,4.5,46.0,43.0,7.0,37.0
140402,1900,234.667,49.463,1004.0,19.163,1.5,0.0,187.426,0.904,1004.118,14.271,72.592,6.415,23.548,16.594,16.438,4.5,46.0,43.0,11.0,35.0
140402,2000,216.98,62.322,1004.0,16.316,0.9,0.0,187.426,0.904,1004.118,14.271,72.592,6.415,23.548,16.594,16.438,4.5,46.0,43.0,12.0,38.0
140402,2100,197.413,74.719,1004.5,13.922,1.0,0.0,187.426,0.904,1004.118,14.271,72.592,6.415,23.548,16.594,16.438,4.5,46.0,43.0,14.0,32.0
140402,2200,208.861,74.512,1005.0,13.433,1.7,0.0,187.426,0.904,1004.118,14.271,72.592,6.415,23.548,16.594,16.438,4.5,46.0,43.0,16.0,22.0
140402,2300,196.685,79.732,1005.0,11.942,1.1,0.0,187.426,0.904,1004.118,14.271,72.592,6.415,23.548,16.594,16.438,4.5,46.0,43.0,11.0,23.0
140403,1700,186.159,80.569,1005.0,12.524,1.0,0.0,208.693,0.837,1005.062,10.461,90.076,6.415,23.548,16.594,16.104,4.5,46.0,67.0,23.0,40.0
140403,1800,154.124,81.725,1005.0,12.568,0.5,0.0,208.693,0.837,1005.062,10.461,90.076,6.415,23.548,16.594,16.104,4.5,46.0,67.0,4.5,62.0
140403,1900,168.553,87.017,1005.33,11.308,0.3,0.0,208.693,0.837,1005.062,10.461,90.076,6.415,23.548,16.594,16.104,4.5,46.0,67.0,23.0,75.0
140403,2000,351.091,95.383,1005.83,9.495,0.0,0.0,208.693,0.837,1005.062,10.461,90.076,6.415,23.548,16.594,16.104,4.5,46.0,67.0,28.0,66.0
140403,2100,201.244,95.475,1005.83,10.405,0.3,0.0,208.693,0.837,1005.062,10.461,90.076,6.415,23.548,16.594,16.104,4.5,46.0,67.0,24.0,67.0
140403,2200,195.589,89.317,1006.0,11.206,0.4,0.0,208.693,0.837,1005.062,10.461,90.076,6.415,23.548,16.594,16.104,4.5,46.0,67.0,28.0,33.0
140403,2300,195.273,87.592,1005.17,11.368,0.8,0.0,208.693,0.837,1005.062,10.461,90.076,6.415,23.548,16.594,16.104,4.5,46.0,67.0,33.0,35.0
140404,1700,198.071,57.545,1005.0,17.571,1.4,0.0,176.994,0.817,1005.0,11.68,85.151,6.415,23.548,16.594,38.5,4.5,64.0,198.0,28.0,41.0
140404,1800,173.972,63.812,1004.83,17.099,0.8,0.0,176.994,0.817,1005.0,11.68,85.151,6.415,23.548,16.594,38.5,4.5,64.0,198.0,29.0,57.0
140404,1900,133.833,76.778,1005.0,14.218,0.2,0.0,176.994,0.817,1005.0,11.68,85.151,6.415,23.548,16.594,38.5,4.5,64.0,198.0,30.0,85.0
140404,2000,339.541,84.133,1005.0,12.138,0.1,0.0,176.994,0.817,1005.0,11.68,85.151,6.415,23.548,16.594,38.5,4.5,64.0,198.0,54.0,87.0
140404,2100,20.954,90.175,1005.0,10.61,0.1,0.0,176.994,0.817,1005.0,11.68,85.151,6.415,23.548,16.594,38.5,4.5,64.0,198.0,64.0,111.0
140404,2200,70.35,95.417,1005.0,9.253,0.1,0.0,176.994,0.817,1005.0,11.68,85.151,6.415,23.548,16.594,38.5,4.5,64.0,198.0,47.0,104.0
140404,2300,175.58,96.7,1005.0,8.357,0.1,0.0,176.994,0.817,1005.0,11.68,85.151,6.415,23.548,16.594,38.5,4.5,64.0,198.0,55.0,100.0
140405,1700,106.832,50.851,1002.0,20.141,0.8,0.1,117.881,0.558,1003.545,10.312,86.167,4.407,23.548,19.226,37.833,4.5,64.0,261.0,20.0,38.0
140405,1800,112.803,55.362,1002.0,19.078,0.4,0.1,117.881,0.558,1003.545,10.312,86.167,4.407,23.548,19.226,37.833,4.5,64.0,261.0,23.0,46.0
140405,1900,127.439,69.663,1002.0,15.782,0.2,0.1,117.881,0.558,1003.545,10.312,86.167,4.407,23.548,19.226,37.833,4.5,64.0,261.0,29.0,89.0
140405,2000,93.273,79.226,1002.0,13.315,0.1,0.1,117.881,0.558,1003.545,10.312,86.167,4.407,23.548,19.226,37.833,4.5,64.0,261.0,44.0,67.0
140405,2100,38.803,86.892,1002.0,11.531,0.1,0.1,117.881,0.558,1003.545,10.312,86.167,4.407,23.548,19.226,37.833,4.5,64.0,261.0,48.0,89.0
140405,2200,81.518,91.808,1002.0,10.327,0.3,0.1,117.881,0.558,1003.545,10.312,86.167,4.407,23.548,19.226,37.833,4.5,64.0,261.0,64.0,119.0
140405,2300,49.002,95.267,1001.08,9.087,0.3,0.1,117.881,0.558,1003.545,10.312,86.167,4.407,23.548,19.226,37.833,4.5,64.0,261.0,54.0,117.0
140406,1700,56.746,71.353,1004.0,15.051,1.0,0.0,56.888,0.708,1003.0,9.458,90.813,4.407,23.548,19.226,29.083,4.5,64.0,261.0,22.0,27.0
140406,1800,52.316,73.914,1004.0,14.426,0.8,0.0,56.888,0.708,1003.0,9.458,90.813,4.407,23.548,19.226,29.083,4.5,64.0,261.0,24.0,33.0
140406,1900,55.766,82.869,1004.58,12.333,0.7,0.0,56.888,0.708,1003.0,9.458,90.813,4.407,23.548,19.226,29.083,4.5,64.0,261.0,32.0,36.0
140406,2000,41.999,84.958,1005.25,11.801,0.8,0.0,56.888,0.708,1003.0,9.458,90.813,4.407,23.548,19.226,29.083,4.5,64.0,261.0,29.0,46.0
140406,2100,31.596,89.533,1006.0,10.548,0.7,0.0,56.888,0.708,1003.0,9.458,90.813,4.407,23.548,19.226,29.083,4.5,64.0,261.0,31.0,51.0
140406,2200,29.33,92.075,1006.0,9.987,0.5,0.0,56.888,0.708,1003.0,9.458,90.813,4.407,23.548,19.226,29.083,4.5,64.0,261.0,36.0,51.0
140406,2300,132.417,95.775,1006.08,8.693,0.4,0.0,56.888,0.708,1003.0,9.458,90.813,4.407,23.548,19.226,29.083,4.5,64.0,261.0,35.0,57.0
140407,1700,246.727,50.939,1007.0,17.865,1.7,1.3,152.929,1.012,1007.041,10.975,82.83,4.288,23.548,19.226,23.292,4.5,64.0,261.0,7.0,17.0
140407,1800,284.517,56.202,1007.58,17.227,1.6,1.3,152.929,1.012,1007.041,10.975,82.83,4.288,23.548,19.226,23.292,4.5,64.0,261.0,10.0,16.0
140407,1900,244.047,71.029,1008.0,15.342,1.3,1.3,152.929,1.012,1007.041,10.975,82.83,4.288,23.548,19.226,23.292,4.5,64.0,261.0,20.0,23.0
140407,2000,163.762,95.775,1008.58,12.43,0.5,1.3,152.929,1.012,1007.041,10.975,82.83,4.288,23.548,19.226,23.292,4.5,64.0,261.0,22.0,21.0
140407,2100,64.123,97.617,1009.0,11.788,0.5,1.3,152.929,1.012,1007.041,10.975,82.83,4.288,23.548,19.226,23.292,4.5,64.0,261.0,17.0,28.0
140407,2200,49.097,97.208,1008.75,10.714,0.7,1.3,152.929,1.012,1007.041,10.975,82.83,4.288,23.548,19.226,23.292,4.5,64.0,261.0,10.0,23.0
140407,2300,143.203,97.842,1009.58,9.533,0.5,1.3,152.929,1.012,1007.041,10.975,82.83,4.288,23.548,19.226,23.292,4.5,64.0,261.0,12.0,28.0
140408,1700,193.969,36.817,1005.42,22.557,1.5,0.0,159.263,0.867,1007.858,13.389,74.809,4.288,23.548,19.226,19.292,4.5,64.0,261.0,10.0,20.0
140408,1800,188.247,42.113,1005.0,21.198,1.0,0.0,159.263,0.867,1007.858,13.389,74.809,4.288,23.548,19.226,19.292,4.5,64.0,261.0,11.0,31.0
140408,1900,209.857,54.088,1005.0,17.764,0.6,0.0,159.263,0.867,1007.858,13.389,74.809,4.288,23.548,19.226,19.292,4.5,64.0,261.0,30.0,55.0
140408,2000,222.866,61.488,1005.42,15.256,0.2,0.0,159.263,0.867,1007.858,13.389,74.809,4.288,23.548,19.226,19.292,4.5,64.0,261.0,42.0,74.0
140408,2100,220.176,74.599,1006.0,13.652,0.7,0.0,159.263,0.867,1007.858,13.389,74.809,4.288,23.548,19.226,19.292,4.5,64.0,261.0,55.0,90.0
140408,2200,233.77,74.937,1006.0,13.3,0.6,0.0,159.263,0.867,1007.858,13.389,74.809,4.288,23.548,19.226,19.292,4.5,64.0,261.0,55.0,102.0
140408,2300,200.272,83.171,1006.0,12.208,0.7,0.0,159.263,0.867,1007.858,13.389,74.809,4.288,23.548,19.226,19.292,4.5,64.0,261.0,46.0,75.0
140409,1700,176.274,69.137,1004.67,17.74,1.0,0.0,164.519,0.979,1005.511,12.713,80.856,4.288,23.548,19.226,23.083,4.5,64.0,261.0,10.0,48.0
140409,1800,190.052,71.86,1005.0,17.107,1.0,0.0,164.519,0.979,1005.511,12.713,80.856,4.288,23.548,19.226,23.083,4.5,64.0,261.0,8.0,46.0
140409,1900,193.982,71.451,1005.25,16.065,1.5,0.0,164.519,0.979,1005.511,12.713,80.856,4.288,23.548,19.226,23.083,4.5,64.0,261.0,11.0,35.0
140409,2000,198.484,68.463,1006.0,15.101,1.6,0.0,164.519,0.979,1005.511,12.713,80.856,4.288,23.548,19.226,23.083,4.5,64.0,261.0,37.0,43.0
140409,2100,215.878,72.674,1006.58,13.871,1.2,0.0,164.519,0.979,1005.511,12.713,80.856,4.288,23.548,19.226,23.083,4.5,64.0,261.0,26.0,53.0
140409,2200,199.369,74.151,1007.0,13.472,1.7,0.0,164.519,0.979,1005.511,12.713,80.856,4.288,23.548,19.226,23.083,4.5,64.0,261.0,17.0,45.0
140409,2300,206.631,78.07,1007.58,12.94,2.1,0.0,164.519,0.979,1005.511,12.713,80.856,4.288,23.548,19.226,23.083,4.5,64.0,261.0,14.0,30.0
140410,1700,196.493,34.815,1007.58,19.368,3.3,0.0,200.72,2.308,1008.773,12.977,62.688,4.288,23.548,19.226,14.292,4.5,64.0,261.0,8.0,64.0
140410,1800,196.895,36.909,1008.0,18.283,3.1,0.0,200.72,2.308,1008.773,12.977,62.688,4.288,23.548,19.226,14.292,4.5,64.0,261.0,11.0,39.0
140410,1900,200.946,41.79,1008.0,16.409,2.4,0.0,200.72,2.308,1008.773,12.977,62.688,4.288,23.548,19.226,14.292,4.5,64.0,261.0,23.0,38.0
140410,2000,206.317,49.059,1008.0,14.658,1.9,0.0,200.72,2.308,1008.773,12.977,62.688,4.288,23.548,19.226,14.292,4.5,64.0,261.0,24.0,48.0
140410,2100,207.152,54.711,1008.75,13.742,1.8,0.0,200.72,2.308,1008.773,12.977,62.688,4.288,23.548,19.226,14.292,4.5,64.0,261.0,17.0,38.0
140410,2200,204.308,59.084,1009.0,12.812,1.7,0.0,200.72,2.308,1008.773,12.977,62.688,4.288,23.548,19.226,14.292,4.5,64.0,261.0,22.0,35.0
140410,2300,211.817,62.982,1009.0,11.948,1.4,0.0,200.72,2.308,1008.773,12.977,62.688,4.288,23.548,19.226,14.292,4.5,64.0,261.0,22.0,38.0
140411,1700,38.859,65.365,1009.58,14.762,1.4,0.0,132.498,0.683,1009.576,10.709,77.072,4.288,23.548,19.226,30.625,4.5,64.0,261.0,24.0,61.0
140411,1800,29.899,65.952,1010.0,14.313,1.1,0.0,132.498,0.683,1009.576,10.709,77.072,4.288,23.548,19.226,30.625,4.5,64.0,261.0,23.0,52.0
140411,1900,33.088,65.323,1010.0,13.739,0.9,0.0,132.498,0.683,1009.576,10.709,77.072,4.288,23.548,19.226,30.625,4.5,64.0,261.0,32.0,71.0
140411,2000,67.023,71.092,1010.42,12.7,0.5,0.0,132.498,0.683,1009.576,10.709,77.072,4.288,23.548,19.226,30.625,4.5,64.0,261.0,34.0,77.0
140411,2100,78.464,76.982,1011.0,12.421,0.6,0.0,132.498,0.683,1009.576,10.709,77.072,4.288,23.548,19.226,30.625,4.5,64.0,261.0,44.0,78.0
140411,2200,163.155,86.292,1011.58,11.344,0.6,0.0,132.498,0.683,1009.576,10.709,77.072,4.288,23.548,19.226,30.625,4.5,64.0,261.0,44.0,89.0
140411,2300,20.846,93.292,1012.0,10.235,0.4,0.0,132.498,0.683,1009.576,10.709,77.072,4.288,23.548,19.226,30.625,4.5,64.0,261.0,31.0,67.0
140412,1700,198.924,78.304,1007.0,11.086,1.0,0.0,198.588,1.708,1009.677,10.68,81.02,4.288,23.548,19.226,14.792,4.5,64.0,261.0,11.5,29.5
140412,1800,198.924,78.304,1007.0,11.086,1.0,0.0,198.588,1.708,1009.677,10.68,81.02,4.288,23.548,19.226,14.792,4.5,64.0,261.0,11.5,29.5
140412,1900,198.924,78.304,1007.0,11.086,1.0,0.0,198.588,1.708,1009.677,10.68,81.02,4.288,23.548,19.226,14.792,4.5,64.0,261.0,11.5,29.5
140412,2000,198.924,78.304,1007.0,11.086,1.0,0.0,198.588,1.708,1009.677,10.68,81.02,4.288,23.548,19.226,14.792,4.5,64.0,261.0,11.5,29.5
140412,2100,352.942,58.99,1008.0,13.23,2.1,0.0,198.588,1.708,1009.677,10.68,81.02,4.288,23.548,19.226,14.792,4.5,64.0,261.0,11.0,58.0
140412,2200,206.833,60.492,1008.0,12.709,2.3,0.0,198.588,1.708,1009.677,10.68,81.02,4.288,23.548,19.226,14.792,4.5,64.0,261.0,7.0,53.0
140412,2300,200.689,63.973,1008.0,11.443,1.7,0.0,198.588,1.708,1009.677,10.68,81.02,4.288,23.548,19.226,14.792,4.5,64.0,261.0,7.0,22.0
140413,1700,189.691,37.078,1002.83,20.324,1.8,0.0,194.291,1.621,1005.25,12.218,63.362,3.892,23.548,19.226,11.333,4.5,64.0,261.0,11.0,24.0
140413,1800,196.731,33.839,1003.0,19.955,2.5,0.0,194.291,1.621,1005.25,12.218,63.362,3.892,23.548,19.226,11.333,4.5,64.0,261.0,11.0,36.0
140413,1900,203.083,34.616,1003.0,19.007,1.9,0.0,194.291,1.621,1005.25,12.218,63.362,3.892,23.548,19.226,11.333,4.5,64.0,261.0,12.0,25.0
140413,2000,197.981,36.854,1003.0,17.653,2.4,0.0,194.291,1.621,1005.25,12.218,63.362,3.892,23.548,19.226,11.333,4.5,64.0,261.0,12.0,23.0
140413,2100,201.215,41.224,1003.58,16.322,1.7,0.0,194.291,1.621,1005.25,12.218,63.362,3.892,23.548,19.226,11.333,4.5,64.0,261.0,19.0,26.0
140413,2200,221.828,53.262,1004.0,13.55,0.7,0.0,194.291,1.621,1005.25,12.218,63.362,3.892,23.548,19.226,11.333,4.5,64.0,261.0,20.0,26.0
140413,2300,200.197,63.822,1004.0,12.01,0.9,0.0,194.291,1.621,1005.25,12.218,63.362,3.892,23.548,19.226,11.333,4.5,64.0,261.0,22.0,18.0
140414,1700,191.47,42.531,1000.0,24.766,2.3,0.0,164.224,1.325,1002.514,14.39,69.946,3.892,24.766,20.678,20.792,4.5,64.0,261.0,11.0,36.0
140414,1800,187.11,46.773,1000.0,23.395,1.7,0.0,164.224,1.325,1002.514,14.39,69.946,3.892,24.766,20.678,20.792,4.5,64.0,261.0,27.0,34.0
140414,1900,193.719,58.578,1000.0,19.935,0.6,0.0,164.224,1.325,1002.514,14.39,69.946,3.892,24.766,20.678,20.792,4.5,64.0,261.0,32.0,88.0
140414,2000,234.57,69.666,1000.83,16.919,0.6,0.0,164.224,1.325,1002.514,14.39,69.946,3.892,24.766,20.678,20.792,4.5,64.0,261.0,40.0,93.0
140414,2100,329.46,73.637,1000.92,15.312,0.3,0.0,164.224,1.325,1002.514,14.39,69.946,3.892,24.766,20.678,20.792,4.5,64.0,261.0,36.0,81.0
140414,2200,59.535,74.652,1001.0,14.448,0.3,0.0,164.224,1.325,1002.514,14.39,69.946,3.892,24.766,20.678,20.792,4.5,64.0,261.0,30.0,62.0
140414,2300,187.167,76.25,1001.83,13.913,0.6,0.0,164.224,1.325,1002.514,14.39,69.946,3.892,24.766,20.678,20.792,4.5,64.0,261.0,31.0,54.0
140415,1700,169.192,53.321,1000.0,22.803,1.1,0.0,159.335,0.804,1002.166,13.882,79.848,3.892,24.766,20.678,19.188,4.0,64.0,261.0,4.0,78.0
140415,1800,156.652,60.732,1000.0,20.859,0.5,0.0,159.335,0.804,1002.166,13.882,79.848,3.892,24.766,20.678,19.188,4.0,64.0,261.0,7.0,52.0
140415,1900,27.26,68.231,1000.33,18.695,0.1,0.0,159.335,0.804,1002.166,13.882,79.848,3.892,24.766,20.678,19.188,4.0,64.0,261.0,18.0,71.0
140415,2000,81.771,74.815,1001.0,16.812,0.1,0.0,159.335,0.804,1002.166,13.882,79.848,3.892,24.766,20.678,19.188,4.0,64.0,261.0,28.0,104.0
140415,2100,210.314,76.381,1001.0,16.099,0.8,0.0,159.335,0.804,1002.166,13.882,79.848,3.892,24.766,20.678,19.188,4.0,64.0,261.0,11.0,67.0
140415,2200,211.72,74.586,1001.75,16.098,1.3,0.0,159.335,0.804,1002.166,13.882,79.848,3.892,24.766,20.678,19.188,4.0,64.0,261.0,16.0,11.0
140415,2300,206.064,73.073,1002.5,16.112,1.2,0.0,159.335,0.804,1002.166,13.882,79.848,3.892,24.766,20.678,19.188,4.0,64.0,261.0,14.0,13.0
140416,1700,193.293,40.911,1004.83,20.918,2.3,0.0,210.109,1.438,1005.01,14.392,68.641,3.892,24.766,20.678,15.265,4.0,64.0,261.0,8.0,52.0
140416,1800,183.042,44.052,1005.0,19.883,1.6,0.0,210.109,1.438,1005.01,14.392,68.641,3.892,24.766,20.678,15.265,4.0,64.0,261.0,18.0,66.0
140416,1900,196.126,53.148,1005.83,17.041,1.1,0.0,210.109,1.438,1005.01,14.392,68.641,3.892,24.766,20.678,15.265,4.0,64.0,261.0,25.0,65.0
140416,2000,192.608,55.465,1006.75,16.273,2.0,0.0,210.109,1.438,1005.01,14.392,68.641,3.892,24.766,20.678,15.265,4.0,64.0,261.0,30.0,55.0
140416,2100,203.75,60.375,1007.0,15.208,1.9,0.0,210.109,1.438,1005.01,14.392,68.641,3.892,24.766,20.678,15.265,4.0,64.0,261.0,32.0,61.0
140416,2200,204.524,63.341,1007.33,14.343,1.9,0.0,210.109,1.438,1005.01,14.392,68.641,3.892,24.766,20.678,15.265,4.0,64.0,261.0,18.0,48.0
140416,2300,203.947,64.029,1007.92,13.558,2.2,0.0,210.109,1.438,1005.01,14.392,68.641,3.892,24.766,20.678,15.265,4.0,64.0,261.0,18.0,36.0
140417,1700,194.314,28.444,1005.0,19.44,2.9,0.0,199.929,1.967,1006.778,12.175,56.314,3.892,24.766,20.678,20.083,4.0,67.0,261.0,19.0,62.0
140417,1800,199.932,30.544,1005.0,18.378,2.6,0.0,199.929,1.967,1006.778,12.175,56.314,3.892,24.766,20.678,20.083,4.0,67.0,261.0,25.0,46.0
140417,1900,196.558,38.199,1005.0,15.991,1.7,0.0,199.929,1.967,1006.778,12.175,56.314,3.892,24.766,20.678,20.083,4.0,67.0,261.0,37.0,69.0
140417,2000,167.949,50.094,1005.0,12.685,0.5,0.0,199.929,1.967,1006.778,12.175,56.314,3.892,24.766,20.678,20.083,4.0,67.0,261.0,65.0,89.0
140417,2100,210.489,58.821,1005.67,10.645,1.0,0.0,199.929,1.967,1006.778,12.175,56.314,3.892,24.766,20.678,20.083,4.0,67.0,261.0,67.0,122.0
140417,2200,197.58,59.043,1006.0,10.693,1.1,0.0,199.929,1.967,1006.778,12.175,56.314,3.892,24.766,20.678,20.083,4.0,67.0,261.0,53.0,99.0
140417,2300,200.633,69.288,1007.0,8.372,0.5,0.0,199.929,1.967,1006.778,12.175,56.314,3.892,24.766,20.678,20.083,4.0,67.0,261.0,32.0,71.0
140418,1700,153.907,43.767,1005.0,16.958,0.8,0.0,147.658,0.625,1006.038,7.924,74.696,1.367,24.766,21.817,27.375,4.0,67.0,261.0,16.0,39.0
140418,1800,39.826,50.528,1005.0,15.693,0.4,0.0,147.658,0.625,1006.038,7.924,74.696,1.367,24.766,21.817,27.375,4.0,67.0,261.0,23.0,29.0
140418,1900,47.096,63.956,1005.17,12.118,0.4,0.0,147.658,0.625,1006.038,7.924,74.696,1.367,24.766,21.817,27.375,4.0,67.0,261.0,28.0,40.0
140418,2000,78.495,76.129,1006.0,9.318,0.5,0.0,147.658,0.625,1006.038,7.924,74.696,1.367,24.766,21.817,27.375,4.0,67.0,261.0,24.0,73.0
140418,2100,81.872,80.867,1006.0,7.826,0.4,0.0,147.658,0.625,1006.038,7.924,74.696,1.367,24.766,21.817,27.375,4.0,67.0,261.0,31.0,73.0
140418,2200,63.737,85.783,1006.17,6.455,0.4,0.0,147.658,0.625,1006.038,7.924,74.696,1.367,24.766,21.817,27.375,4.0,67.0,261.0,41.0,80.0
140418,2300,58.086,91.267,1006.33,5.25,0.5,0.0,147.658,0.625,1006.038,7.924,74.696,1.367,24.766,21.817,27.375,4.0,67.0,261.0,40.0,76.0
140419,1700,178.606,31.898,1004.0,22.053,1.3,0.0,137.181,0.946,1005.371,9.846,73.745,0.844,24.766,22.555,28.75,4.0,67.0,261.0,7.0,17.0
140419,1800,174.636,37.118,1004.0,20.012,0.8,0.0,137.181,0.946,1005.371,9.846,73.745,0.844,24.766,22.555,28.75,4.0,67.0,261.0,23.0,27.0
140419,1900,220.339,47.768,1004.08,16.592,0.9,0.0,137.181,0.946,1005.371,9.846,73.745,0.844,24.766,22.555,28.75,4.0,67.0,261.0,54.0,59.0
140419,2000,210.462,57.458,1005.0,13.802,0.8,0.0,137.181,0.946,1005.371,9.846,73.745,0.844,24.766,22.555,28.75,4.0,67.0,261.0,55.0,112.0
140419,2100,201.563,65.178,1005.0,11.953,0.8,0.0,137.181,0.946,1005.371,9.846,73.745,0.844,24.766,22.555,28.75,4.0,67.0,261.0,36.0,84.0
140419,2200,213.027,67.949,1005.0,11.703,0.8,0.0,137.181,0.946,1005.371,9.846,73.745,0.844,24.766,22.555,28.75,4.0,67.0,261.0,64.0,68.0
140419,2300,213.723,70.824,1005.0,11.465,0.8,0.0,137.181,0.946,1005.371,9.846,73.745,0.844,24.766,22.555,28.75,4.0,67.0,261.0,53.0,86.0
140420,1700,190.098,27.922,1004.0,22.555,2.4,0.0,199.321,1.096,1004.781,12.938,65.456,0.844,24.766,22.555,23.25,4.0,67.0,261.0,10.0,37.0
140420,1800,191.957,31.55,1004.0,21.234,2.0,0.0,199.321,1.096,1004.781,12.938,65.456,0.844,24.766,22.555,23.25,4.0,67.0,261.0,17.0,33.0
140420,1900,193.675,34.111,1004.0,18.612,1.5,0.0,199.321,1.096,1004.781,12.938,65.456,0.844,24.766,22.555,23.25,4.0,67.0,261.0,31.0,62.0
140420,2000,197.427,39.102,1004.83,16.638,1.3,0.0,199.321,1.096,1004.781,12.938,65.456,0.844,24.766,22.555,23.25,4.0,67.0,261.0,34.0,64.0
140420,2100,201.793,43.765,1005.0,15.376,1.3,0.0,199.321,1.096,1004.781,12.938,65.456,0.844,24.766,22.555,23.25,4.0,67.0,261.0,25.0,56.0
140420,2200,183.657,49.276,1005.0,14.196,0.8,0.0,199.321,1.096,1004.781,12.938,65.456,0.844,24.766,22.555,23.25,4.0,67.0,261.0,20.0,36.0
140420,2300,173.795,58.406,1005.92,12.125,0.8,0.0,199.321,1.096,1004.781,12.938,65.456,0.844,24.766,22.555,23.25,4.0,67.0,261.0,16.0,41.0
140421,1700,197.796,38.67,1003.0,23.048,3.0,0.0,163.138,1.429,1005.254,13.982,62.98,0.844,24.766,22.555,20.167,4.0,67.0,261.0,13.0,53.0
140421,1800,197.3,41.174,1003.0,21.718,2.6,0.0,163.138,1.429,1005.254,13.982,62.98,0.844,24.766,22.555,20.167,4.0,67.0,261.0,19.0,68.0
140421,1900,196.142,47.688,1003.0,19.788,2.0,0.0,163.138,1.429,1005.254,13.982,62.98,0.844,24.766,22.555,20.167,4.0,67.0,261.0,23.0,61.0
140421,2000,204.384,56.187,1004.0,17.602,1.3,0.0,163.138,1.429,1005.254,13.982,62.98,0.844,24.766,22.555,20.167,4.0,67.0,261.0,48.0,66.0
140421,2100,211.506,67.329,1004.0,14.818,0.9,0.0,163.138,1.429,1005.254,13.982,62.98,0.844,24.766,22.555,20.167,4.0,67.0,261.0,52.0,80.0
140421,2200,207.475,71.047,1004.0,13.976,1.2,0.0,163.138,1.429,1005.254,13.982,62.98,0.844,24.766,22.555,20.167,4.0,67.0,261.0,20.0,68.0
140421,2300,205.2,68.423,1004.0,14.921,1.3,0.0,163.138,1.429,1005.254,13.982,62.98,0.844,24.766,22.555,20.167,4.0,67.0,261.0,25.0,42.0
140422,1700,180.442,46.502,1000.42,21.811,1.3,0.0,168.23,1.292,1002.635,14.294,75.474,0.844,24.766,22.555,27.25,4.0,67.0,261.0,35.0,140.0
140422,1800,109.809,54.953,1000.0,20.021,0.5,0.0,168.23,1.292,1002.635,14.294,75.474,0.844,24.766,22.555,27.25,4.0,67.0,261.0,40.0,136.0
140422,1900,29.025,65.122,1000.58,16.96,0.1,0.0,168.23,1.292,1002.635,14.294,75.474,0.844,24.766,22.555,27.25,4.0,67.0,261.0,45.0,113.0
140422,2000,61.544,75.867,1001.0,14.256,0.2,0.0,168.23,1.292,1002.635,14.294,75.474,0.844,24.766,22.555,27.25,4.0,67.0,261.0,42.0,89.0
140422,2100,125.682,80.774,1001.25,12.904,0.5,0.0,168.23,1.292,1002.635,14.294,75.474,0.844,24.766,22.555,27.25,4.0,67.0,261.0,65.0,151.0
140422,2200,34.576,86.8,1002.0,11.414,0.7,0.0,168.23,1.292,1002.635,14.294,75.474,0.844,24.766,22.555,27.25,4.0,67.0,261.0,60.0,166.0
140422,2300,63.168,92.467,1002.17,9.972,0.5,0.0,168.23,1.292,1002.635,14.294,75.474,0.844,24.766,22.555,27.25,4.0,67.0,261.0,62.0,149.0
140423,1700,69.001,68.096,1003.0,17.329,0.9,0.0,122.657,0.662,1003.688,11.212,90.574,0.844,24.766,22.555,40.708,4.0,67.0,261.0,43.0,114.0
140423,1800,50.502,74.933,1003.92,16.086,0.3,0.0,122.657,0.662,1003.688,11.212,90.574,0.844,24.766,22.555,40.708,4.0,67.0,261.0,44.0,95.0
140423,1900,31.074,87.242,1004.0,13.258,0.2,0.0,122.657,0.662,1003.688,11.212,90.574,0.844,24.766,22.555,40.708,4.0,67.0,261.0,41.0,122.0
